549.0,249.0,23.0,57.0
553.0,242.0,24.0,40.0
558.0,241.0,21.0,37.0
557.0,244.0,27.0,42.0
558.0,255.0,25.0,50.0
551.0,270.0,29.0,36.0
537.0,275.0,33.0,36.0
524.0,280.0,33.0,34.0
509.0,280.0,33.0,35.0
496.0,274.0,37.0,37.0
494.0,275.0,33.0,32.0
487.0,273.0,35.0,34.0
479.0,275.0,42.0,34.0
487.0,275.0,27.0,32.0
495.0,283.0,15.0,23.0
0.0,0.0,0.0,0.0
454.0,284.0,18.0,26.0
441.0,266.0,36.0,43.0
422.0,255.0,58.0,55.0
400.0,242.0,58.0,47.0
390.0,250.0,57.0,41.0
373.0,256.0,64.0,54.0
371.0,269.0,64.0,51.0
368.0,293.0,65.0,25.0
359.0,290.0,72.0,28.0
330.0,288.0,77.0,39.0
314.0,294.0,70.0,43.0
292.0,292.0,78.0,47.0
270.0,291.0,62.0,44.0
247.0,296.0,83.0,42.0
224.0,307.0,80.0,37.0
211.0,312.0,57.0,37.0
198.0,321.0,64.0,35.0
195.0,322.0,47.0,37.0
189.0,314.0,36.0,47.0
188.0,324.0,31.0,35.0
188.0,326.0,35.0,29.0
188.0,312.0,37.0,36.0
201.0,303.0,42.0,39.0
213.0,303.0,41.0,37.0
229.0,303.0,45.0,34.0
247.0,297.0,43.0,37.0
264.0,298.0,42.0,32.0
276.0,296.0,46.0,30.0
309.0,278.0,36.0,42.0
315.0,268.0,46.0,52.0
329.0,262.0,46.0,37.0
352.0,251.0,41.0,30.0
352.0,261.0,47.0,35.0
371.0,267.0,29.0,32.0
415.0,288.0,34.0,33.0
408.0,289.0,57.0,30.0
419.0,289.0,64.0,26.0
444.0,282.0,47.0,30.0
452.0,278.0,52.0,33.0
464.0,284.0,44.0,23.0
478.0,268.0,31.0,36.0
464.0,278.0,36.0,27.0
447.0,281.0,48.0,25.0
439.0,280.0,49.0,27.0
416.0,283.0,73.0,28.0
414.0,279.0,53.0,33.0
397.0,282.0,61.0,30.0
371.0,284.0,75.0,35.0
357.0,282.0,57.0,36.0
331.0,286.0,76.0,33.0
309.0,288.0,74.0,40.0
295.0,298.0,53.0,33.0
266.0,299.0,83.0,31.0
247.0,305.0,59.0,30.0
227.0,300.0,79.0,33.0
216.0,297.0,64.0,38.0
208.0,275.0,82.0,47.0
236.0,263.0,42.0,29.0
200.0,251.0,71.0,41.0
212.0,232.0,28.0,36.0
222.0,209.0,51.0,50.0
224.0,202.0,73.0,51.0
235.0,191.0,68.0,45.0
231.0,166.0,88.0,70.0
227.0,161.0,78.0,57.0
231.0,144.0,70.0,59.0
222.0,126.0,79.0,59.0
224.0,114.0,71.0,61.0
220.0,114.0,76.0,50.0
213.0,125.0,83.0,46.0
220.0,128.0,69.0,49.0
215.0,135.0,82.0,44.0
213.0,138.0,83.0,46.0
217.0,141.0,75.0,44.0
214.0,147.0,82.0,36.0
209.0,132.0,70.0,50.0
194.0,136.0,93.0,46.0
186.0,132.0,83.0,49.0
189.0,128.0,83.0,54.0
188.0,133.0,94.0,47.0
197.0,136.0,77.0,44.0
208.0,140.0,82.0,45.0
225.0,146.0,73.0,42.0
245.0,144.0,75.0,46.0
