520.0,199.0,55.0,29.0
507.0,196.0,57.0,33.0
499.0,194.0,57.0,34.0
490.0,194.0,49.0,35.0
478.0,197.0,53.0,31.0
471.0,198.0,51.0,29.0
460.0,195.0,46.0,31.0
444.0,191.0,42.0,31.0
435.0,188.0,43.0,32.0
425.0,182.0,39.0,41.0
412.0,179.0,45.0,51.0
407.0,179.0,43.0,52.0
393.0,171.0,46.0,56.0
374.0,164.0,53.0,59.0
365.0,165.0,57.0,60.0
352.0,160.0,55.0,59.0
343.0,160.0,51.0,52.0
336.0,156.0,52.0,55.0
330.0,156.0,42.0,49.0
320.0,156.0,47.0,47.0
311.0,155.0,46.0,44.0
297.0,155.0,50.0,42.0
284.0,154.0,49.0,38.0
282.0,154.0,46.0,33.0
270.0,156.0,42.0,35.0
260.0,160.0,44.0,31.0
248.0,160.0,47.0,32.0
238.0,159.0,45.0,33.0
227.0,162.0,43.0,29.0
223.0,160.0,42.0,32.0
217.0,164.0,48.0,25.0
200.0,165.0,49.0,27.0
190.0,162.0,53.0,32.0
186.0,164.0,55.0,29.0
182.0,161.0,49.0,30.0
174.0,160.0,47.0,29.0
160.0,154.0,49.0,35.0
167.0,149.0,32.0,42.0
157.0,155.0,40.0,41.0
154.0,163.0,38.0,41.0
145.0,170.0,41.0,35.0
137.0,174.0,45.0,34.0
130.0,176.0,44.0,39.0
128.0,176.0,47.0,34.0
135.0,170.0,42.0,41.0
141.0,172.0,43.0,35.0
138.0,168.0,45.0,39.0
138.0,168.0,41.0,36.0
143.0,179.0,36.0,26.0
146.0,180.0,39.0,25.0
149.0,178.0,37.0,28.0
151.0,174.0,38.0,34.0
155.0,175.0,39.0,33.0
154.0,174.0,39.0,37.0
160.0,175.0,37.0,36.0
163.0,175.0,36.0,36.0
161.0,180.0,38.0,32.0
162.0,179.0,39.0,29.0
164.0,175.0,39.0,34.0
166.0,177.0,39.0,35.0
167.0,178.0,37.0,36.0
170.0,177.0,37.0,38.0
172.0,176.0,36.0,39.0
176.0,175.0,31.0,40.0
179.0,180.0,31.0,34.0
179.0,180.0,34.0,33.0
181.0,180.0,36.0,35.0
185.0,180.0,34.0,38.0
189.0,182.0,32.0,38.0
192.0,184.0,34.0,40.0
197.0,182.0,34.0,43.0
198.0,183.0,32.0,46.0
203.0,186.0,30.0,46.0
204.0,187.0,33.0,48.0
204.0,190.0,38.0,46.0
207.0,191.0,38.0,46.0
210.0,194.0,37.0,42.0
211.0,197.0,40.0,41.0
214.0,199.0,39.0,43.0
219.0,203.0,41.0,41.0
220.0,208.0,41.0,38.0
224.0,212.0,42.0,36.0
227.0,216.0,41.0,34.0
229.0,215.0,39.0,37.0
232.0,220.0,36.0,34.0
232.0,218.0,39.0,37.0
229.0,216.0,56.0,51.0
232.0,216.0,53.0,51.0
235.0,217.0,52.0,49.0
237.0,219.0,47.0,50.0
237.0,221.0,50.0,44.0
237.0,218.0,56.0,53.0
246.0,217.0,51.0,57.0
240.0,214.0,59.0,65.0
241.0,216.0,62.0,60.0
248.0,224.0,49.0,37.0
253.0,225.0,47.0,41.0
252.0,232.0,51.0,39.0
254.0,236.0,56.0,40.0
252.0,239.0,62.0,40.0
257.0,241.0,57.0,40.0
259.0,247.0,58.0,38.0
259.0,250.0,61.0,38.0
258.0,256.0,58.0,37.0
260.0,263.0,57.0,33.0
258.0,268.0,59.0,29.0
263.0,265.0,55.0,36.0
266.0,270.0,51.0,34.0
266.0,273.0,54.0,34.0
269.0,271.0,56.0,38.0
269.0,270.0,53.0,48.0
266.0,269.0,57.0,52.0
266.0,272.0,60.0,57.0
264.0,272.0,62.0,65.0
264.0,276.0,65.0,56.0
266.0,279.0,66.0,53.0
266.0,274.0,67.0,59.0
266.0,274.0,61.0,57.0
262.0,274.0,65.0,59.0
259.0,274.0,61.0,60.0
256.0,279.0,63.0,56.0
252.0,284.0,68.0,50.0
252.0,286.0,62.0,55.0
252.0,287.0,63.0,55.0
256.0,290.0,49.0,52.0
259.0,295.0,47.0,50.0
259.0,295.0,48.0,49.0
259.0,298.0,47.0,49.0
257.0,301.0,51.0,48.0
256.0,304.0,51.0,44.0
252.0,306.0,52.0,40.0
249.0,310.0,55.0,36.0
247.0,312.0,53.0,33.0
244.0,314.0,55.0,35.0
243.0,315.0,59.0,36.0
244.0,319.0,59.0,36.0
242.0,325.0,64.0,31.0
243.0,325.0,62.0,37.0
241.0,331.0,62.0,36.0
242.0,337.0,54.0,34.0
241.0,344.0,53.0,33.0
240.0,347.0,54.0,33.0
241.0,350.0,52.0,27.0
236.0,356.0,58.0,22.0
241.0,362.0,50.0,17.0
233.0,358.0,56.0,20.0
235.0,353.0,55.0,22.0
239.0,352.0,51.0,27.0
232.0,350.0,58.0,27.0
234.0,346.0,51.0,30.0
233.0,346.0,47.0,30.0
229.0,342.0,50.0,35.0
227.0,343.0,50.0,34.0
225.0,342.0,49.0,37.0
226.0,341.0,51.0,38.0
224.0,341.0,58.0,33.0
221.0,341.0,63.0,31.0
223.0,336.0,61.0,36.0
