422.0,262.0,22.0,31.0
428.0,262.0,21.0,24.0
428.0,258.0,21.0,26.0
421.0,263.0,19.0,25.0
415.0,270.0,15.0,22.0
403.0,272.0,16.0,30.0
400.0,269.0,15.0,29.0
400.0,270.0,14.0,30.0
397.0,271.0,14.0,28.0
398.0,271.0,12.0,30.0
394.0,278.0,12.0,28.0
390.0,286.0,12.0,28.0
389.0,286.0,13.0,35.0
392.0,286.0,16.0,34.0
395.0,286.0,13.0,31.0
396.0,279.0,16.0,31.0
396.0,276.0,21.0,32.0
396.0,281.0,22.0,31.0
390.0,290.0,22.0,31.0
388.0,296.0,19.0,36.0
382.0,294.0,29.0,36.0
384.0,296.0,21.0,36.0
381.0,296.0,22.0,38.0
385.0,290.0,29.0,50.0
386.0,288.0,31.0,47.0
396.0,278.0,34.0,47.0
404.0,272.0,34.0,44.0
411.0,258.0,39.0,46.0
408.0,230.0,34.0,38.0
389.0,191.0,24.0,38.0
344.0,179.0,42.0,35.0
328.0,185.0,46.0,39.0
327.0,194.0,40.0,36.0
319.0,194.0,39.0,38.0
313.0,191.0,38.0,37.0
315.0,191.0,36.0,38.0
317.0,193.0,37.0,37.0
319.0,198.0,32.0,38.0
316.0,214.0,36.0,39.0
316.0,233.0,36.0,39.0
319.0,265.0,32.0,38.0
323.0,287.0,32.0,33.0
322.0,297.0,35.0,37.0
323.0,304.0,32.0,34.0
318.0,300.0,37.0,35.0
323.0,288.0,34.0,35.0
320.0,278.0,36.0,34.0
318.0,269.0,31.0,33.0
308.0,258.0,37.0,38.0
300.0,266.0,38.0,38.0
300.0,261.0,29.0,39.0
290.0,266.0,37.0,29.0
320.0,228.0,45.0,35.0
408.0,197.0,43.0,27.0
436.0,176.0,37.0,37.0
443.0,184.0,38.0,38.0
451.0,191.0,31.0,33.0
450.0,188.0,31.0,35.0
448.0,188.0,32.0,36.0
446.0,207.0,32.0,33.0
439.0,270.0,33.0,31.0
422.0,305.0,21.0,38.0
405.0,309.0,23.0,40.0
390.0,299.0,27.0,38.0
384.0,297.0,23.0,37.0
385.0,297.0,18.0,34.0
395.0,298.0,15.0,33.0
406.0,296.0,17.0,34.0
425.0,280.0,23.0,29.0
437.0,260.0,25.0,27.0
438.0,248.0,28.0,23.0
428.0,254.0,29.0,27.0
417.0,272.0,25.0,25.0
402.0,283.0,15.0,31.0
400.0,279.0,14.0,30.0
406.0,270.0,15.0,28.0
412.0,267.0,14.0,31.0
423.0,251.0,17.0,29.0
439.0,191.0,16.0,22.0
430.0,166.0,29.0,23.0
428.0,163.0,22.0,21.0
427.0,187.0,20.0,16.0
419.0,222.0,23.0,19.0
405.0,270.0,15.0,25.0
415.0,256.0,15.0,28.0
424.0,256.0,18.0,22.0
430.0,252.0,12.0,23.0
422.0,252.0,21.0,29.0
428.0,252.0,17.0,27.0
434.0,245.0,17.0,32.0
436.0,233.0,19.0,32.0
393.0,184.0,18.0,24.0
407.0,222.0,20.0,25.0
431.0,263.0,18.0,22.0
433.0,259.0,19.0,26.0
434.0,254.0,19.0,26.0
432.0,197.0,24.0,18.0
429.0,201.0,23.0,23.0
430.0,205.0,26.0,24.0
425.0,218.0,32.0,27.0
413.0,242.0,26.0,23.0
390.0,279.0,22.0,27.0
388.0,305.0,21.0,27.0
409.0,298.0,21.0,35.0
425.0,279.0,28.0,32.0
435.0,239.0,29.0,30.0
433.0,210.0,41.0,38.0
432.0,214.0,34.0,42.0
415.0,283.0,35.0,36.0
411.0,324.0,28.0,45.0
405.0,322.0,34.0,30.0
388.0,318.0,32.0,41.0
380.0,335.0,29.0,43.0
406.0,329.0,36.0,58.0
415.0,303.0,43.0,60.0
408.0,261.0,45.0,49.0
341.0,173.0,34.0,50.0
336.0,187.0,32.0,49.0
338.0,208.0,33.0,47.0
332.0,203.0,33.0,47.0
326.0,208.0,34.0,48.0
324.0,242.0,34.0,48.0
321.0,269.0,38.0,47.0
322.0,305.0,35.0,47.0
319.0,319.0,34.0,45.0
319.0,319.0,35.0,46.0
308.0,300.0,39.0,50.0
310.0,287.0,38.0,52.0
299.0,282.0,38.0,46.0
291.0,276.0,38.0,42.0
292.0,300.0,43.0,34.0
371.0,291.0,46.0,49.0
348.0,247.0,41.0,55.0
258.0,177.0,48.0,35.0
331.0,157.0,59.0,44.0
442.0,179.0,38.0,46.0
450.0,179.0,38.0,41.0
454.0,182.0,39.0,43.0
463.0,189.0,34.0,35.0
466.0,188.0,35.0,31.0
469.0,182.0,34.0,31.0
474.0,181.0,30.0,32.0
473.0,184.0,32.0,33.0
476.0,184.0,34.0,37.0
471.0,191.0,32.0,31.0
