332.0,533.0,13.0,49.0
311.0,539.0,12.0,47.0
308.0,523.0,16.0,43.0
304.0,532.0,15.0,49.0
328.0,520.0,16.0,47.0
316.0,514.0,17.0,41.0
0.0,0.0,0.0,0.0
290.0,463.0,15.0,41.0
288.0,448.0,15.0,49.0
297.0,441.0,17.0,46.0
308.0,433.0,18.0,49.0
327.0,431.0,17.0,44.0
340.0,429.0,14.0,46.0
339.0,431.0,16.0,47.0
344.0,421.0,18.0,47.0
356.0,431.0,18.0,41.0
376.0,438.0,18.0,41.0
395.0,426.0,17.0,45.0
394.0,414.0,17.0,43.0
374.0,399.0,17.0,46.0
374.0,388.0,15.0,38.0
373.0,386.0,15.0,44.0
374.0,380.0,15.0,44.0
365.0,371.0,15.0,44.0
351.0,370.0,17.0,37.0
344.0,355.0,16.0,49.0
346.0,345.0,19.0,47.0
347.0,321.0,16.0,46.0
345.0,311.0,22.0,40.0
370.0,285.0,19.0,51.0
374.0,271.0,19.0,52.0
373.0,243.0,18.0,56.0
387.0,236.0,20.0,30.0
401.0,230.0,19.0,45.0
413.0,248.0,20.0,56.0
435.0,269.0,24.0,43.0
450.0,275.0,19.0,59.0
456.0,288.0,21.0,56.0
460.0,292.0,20.0,58.0
436.0,308.0,24.0,60.0
437.0,303.0,21.0,56.0
425.0,318.0,25.0,42.0
397.0,315.0,23.0,61.0
369.0,317.0,22.0,53.0
343.0,308.0,22.0,53.0
303.0,308.0,24.0,58.0
293.0,290.0,21.0,60.0
287.0,284.0,27.0,64.0
271.0,278.0,21.0,71.0
262.0,265.0,22.0,65.0
246.0,259.0,23.0,68.0
242.0,251.0,23.0,64.0
271.0,272.0,23.0,61.0
295.0,288.0,24.0,63.0
324.0,313.0,25.0,62.0
338.0,314.0,23.0,66.0
331.0,316.0,21.0,68.0
337.0,309.0,22.0,54.0
344.0,323.0,25.0,72.0
348.0,343.0,27.0,71.0
350.0,372.0,25.0,72.0
345.0,381.0,22.0,68.0
321.0,378.0,28.0,62.0
299.0,357.0,25.0,68.0
291.0,334.0,24.0,72.0
293.0,336.0,21.0,69.0
298.0,334.0,25.0,68.0
295.0,343.0,21.0,71.0
296.0,338.0,19.0,65.0
299.0,336.0,17.0,59.0
297.0,326.0,16.0,61.0
286.0,329.0,16.0,68.0
293.0,350.0,21.0,52.0
314.0,341.0,20.0,70.0
302.0,345.0,23.0,60.0
286.0,323.0,20.0,69.0
287.0,320.0,20.0,69.0
295.0,336.0,19.0,66.0
306.0,335.0,20.0,69.0
303.0,346.0,19.0,67.0
309.0,349.0,20.0,67.0
322.0,350.0,20.0,67.0
326.0,365.0,19.0,67.0
338.0,362.0,22.0,61.0
343.0,358.0,21.0,66.0
343.0,339.0,18.0,67.0
349.0,331.0,22.0,66.0
375.0,331.0,25.0,73.0
400.0,326.0,22.0,68.0
400.0,316.0,20.0,67.0
393.0,315.0,18.0,65.0
397.0,316.0,22.0,54.0
413.0,298.0,19.0,64.0
416.0,309.0,21.0,65.0
437.0,312.0,23.0,59.0
460.0,304.0,22.0,71.0
472.0,320.0,21.0,68.0
480.0,312.0,20.0,68.0
482.0,304.0,15.0,63.0
486.0,304.0,17.0,63.0
499.0,298.0,23.0,67.0
516.0,279.0,25.0,71.0
530.0,276.0,23.0,64.0
544.0,260.0,23.0,69.0
561.0,256.0,20.0,68.0
569.0,246.0,20.0,67.0
578.0,225.0,21.0,71.0
587.0,214.0,18.0,68.0
594.0,207.0,21.0,70.0
606.0,205.0,20.0,70.0
611.0,208.0,24.0,68.0
599.0,194.0,22.0,78.0
579.0,190.0,23.0,74.0
576.0,198.0,22.0,69.0
562.0,183.0,27.0,73.0
532.0,173.0,30.0,67.0
515.0,164.0,22.0,68.0
512.0,149.0,18.0,73.0
493.0,128.0,24.0,54.0
461.0,137.0,28.0,42.0
453.0,143.0,16.0,65.0
460.0,162.0,14.0,34.0
474.0,178.0,20.0,61.0
493.0,186.0,17.0,63.0
499.0,191.0,15.0,66.0
496.0,184.0,18.0,63.0
509.0,175.0,20.0,33.0
525.0,166.0,21.0,32.0
543.0,162.0,26.0,41.0
