139.0,27.0,43.0,127.0
139.0,26.0,43.0,127.0
139.0,25.0,43.0,127.0
139.0,25.0,42.0,127.0
137.0,25.0,44.0,127.0
138.0,26.0,43.0,127.0
137.0,26.0,42.0,127.0
136.0,27.0,42.0,126.0
135.0,27.0,42.0,127.0
135.0,27.0,41.0,127.0
134.0,28.0,42.0,127.0
134.0,29.0,41.0,128.0
133.0,29.0,40.0,127.0
134.0,28.0,40.0,129.0
132.0,29.0,42.0,129.0
132.0,29.0,42.0,129.0
131.0,31.0,43.0,127.0
132.0,31.0,41.0,127.0
131.0,31.0,41.0,126.0
131.0,30.0,41.0,127.0
132.0,30.0,42.0,127.0
132.0,29.0,42.0,127.0
132.0,28.0,42.0,128.0
132.0,28.0,42.0,128.0
132.0,28.0,43.0,128.0
133.0,29.0,43.0,127.0
134.0,29.0,42.0,126.0
134.0,29.0,42.0,127.0
135.0,29.0,42.0,127.0
135.0,29.0,44.0,128.0
136.0,29.0,43.0,128.0
137.0,30.0,42.0,127.0
135.0,30.0,44.0,128.0
135.0,31.0,44.0,127.0
136.0,31.0,43.0,128.0
135.0,32.0,43.0,128.0
134.0,32.0,44.0,127.0
135.0,33.0,41.0,127.0
133.0,32.0,43.0,128.0
133.0,33.0,42.0,127.0
132.0,33.0,43.0,127.0
131.0,33.0,42.0,127.0
131.0,33.0,42.0,127.0
131.0,32.0,43.0,128.0
131.0,33.0,42.0,127.0
133.0,33.0,41.0,127.0
131.0,33.0,43.0,128.0
131.0,34.0,42.0,127.0
131.0,34.0,42.0,127.0
132.0,34.0,41.0,128.0
133.0,35.0,40.0,127.0
132.0,36.0,42.0,126.0
132.0,36.0,41.0,126.0
131.0,35.0,42.0,127.0
131.0,36.0,41.0,127.0
132.0,35.0,40.0,128.0
131.0,35.0,40.0,127.0
132.0,35.0,39.0,127.0
131.0,35.0,40.0,127.0
134.0,35.0,38.0,127.0
132.0,35.0,38.0,126.0
133.0,34.0,39.0,126.0
135.0,34.0,37.0,126.0
134.0,34.0,40.0,126.0
135.0,35.0,39.0,125.0
135.0,35.0,39.0,124.0
136.0,36.0,39.0,124.0
137.0,36.0,37.0,123.0
137.0,36.0,37.0,123.0
137.0,36.0,37.0,126.0
137.0,37.0,38.0,123.0
137.0,38.0,38.0,123.0
136.0,39.0,38.0,122.0
136.0,40.0,38.0,122.0
133.0,41.0,40.0,121.0
132.0,42.0,40.0,120.0
128.0,42.0,41.0,120.0
123.0,41.0,42.0,119.0
120.0,41.0,44.0,118.0
115.0,38.0,43.0,119.0
109.0,39.0,44.0,115.0
106.0,39.0,44.0,114.0
101.0,38.0,45.0,113.0
97.0,39.0,45.0,110.0
94.0,38.0,48.0,109.0
91.0,43.0,48.0,102.0
89.0,44.0,52.0,99.0
87.0,46.0,54.0,98.0
86.0,49.0,59.0,93.0
84.0,49.0,72.0,93.0
85.0,51.0,74.0,91.0
83.0,39.0,82.0,103.0
85.0,37.0,83.0,106.0
86.0,39.0,86.0,105.0
