584.0,203.0,52.0,45.0
582.0,201.0,56.0,47.0
579.0,200.0,57.0,51.0
577.0,199.0,55.0,51.0
575.0,198.0,53.0,52.0
574.0,197.0,51.0,51.0
573.0,197.0,52.0,51.0
575.0,195.0,45.0,50.0
582.0,194.0,34.0,49.0
591.0,193.0,19.0,52.0
590.0,193.0,16.0,46.0
586.0,192.0,21.0,45.0
585.0,191.0,22.0,45.0
583.0,190.0,23.0,46.0
581.0,188.0,23.0,48.0
578.0,187.0,26.0,48.0
578.0,186.0,24.0,47.0
576.0,185.0,24.0,48.0
575.0,185.0,24.0,48.0
575.0,185.0,23.0,47.0
575.0,184.0,23.0,49.0
574.0,184.0,23.0,49.0
574.0,182.0,23.0,50.0
572.0,183.0,24.0,51.0
572.0,182.0,24.0,49.0
571.0,182.0,24.0,49.0
571.0,182.0,24.0,49.0
570.0,182.0,24.0,49.0
571.0,184.0,23.0,47.0
570.0,183.0,23.0,48.0
570.0,183.0,22.0,49.0
570.0,183.0,22.0,50.0
569.0,183.0,21.0,52.0
568.0,181.0,21.0,53.0
568.0,181.0,17.0,45.0
567.0,181.0,18.0,47.0
557.0,181.0,31.0,46.0
548.0,181.0,42.0,50.0
543.0,181.0,49.0,58.0
541.0,181.0,49.0,57.0
541.0,183.0,48.0,56.0
541.0,184.0,47.0,56.0
541.0,183.0,46.0,56.0
541.0,184.0,46.0,55.0
539.0,184.0,47.0,56.0
540.0,184.0,46.0,57.0
539.0,184.0,47.0,57.0
539.0,184.0,47.0,57.0
539.0,186.0,47.0,55.0
539.0,185.0,47.0,55.0
540.0,186.0,47.0,55.0
541.0,187.0,48.0,56.0
542.0,188.0,46.0,56.0
543.0,187.0,47.0,58.0
544.0,188.0,46.0,59.0
547.0,188.0,42.0,59.0
556.0,189.0,33.0,54.0
569.0,189.0,17.0,50.0
567.0,189.0,27.0,47.0
564.0,189.0,43.0,47.0
564.0,192.0,50.0,47.0
565.0,191.0,53.0,49.0
568.0,192.0,52.0,50.0
570.0,192.0,53.0,54.0
572.0,193.0,52.0,55.0
574.0,195.0,52.0,54.0
576.0,196.0,52.0,55.0
579.0,196.0,51.0,54.0
580.0,195.0,52.0,52.0
581.0,197.0,53.0,54.0
584.0,196.0,52.0,52.0
585.0,196.0,53.0,53.0
588.0,197.0,51.0,47.0
589.0,197.0,53.0,51.0
591.0,197.0,52.0,57.0
592.0,198.0,53.0,57.0
595.0,200.0,52.0,57.0
596.0,199.0,53.0,52.0
598.0,199.0,53.0,56.0
600.0,200.0,53.0,56.0
602.0,201.0,53.0,57.0
603.0,201.0,54.0,57.0
604.0,201.0,53.0,59.0
606.0,201.0,54.0,61.0
607.0,202.0,55.0,62.0
607.0,203.0,55.0,62.0
610.0,204.0,54.0,62.0
612.0,204.0,53.0,63.0
612.0,204.0,55.0,63.0
614.0,205.0,54.0,63.0
614.0,204.0,57.0,64.0
614.0,206.0,61.0,60.0
614.0,208.0,64.0,56.0
613.0,208.0,67.0,55.0
614.0,207.0,67.0,57.0
615.0,209.0,66.0,57.0
616.0,208.0,65.0,59.0
616.0,209.0,66.0,61.0
616.0,210.0,66.0,61.0
617.0,209.0,65.0,64.0
618.0,209.0,64.0,62.0
618.0,209.0,62.0,64.0
621.0,209.0,53.0,55.0
626.0,208.0,33.0,55.0
630.0,209.0,17.0,54.0
624.0,208.0,25.0,49.0
618.0,209.0,32.0,52.0
615.0,208.0,34.0,55.0
614.0,208.0,34.0,55.0
613.0,208.0,33.0,55.0
611.0,207.0,34.0,56.0
611.0,207.0,33.0,56.0
610.0,206.0,33.0,57.0
607.0,205.0,34.0,59.0
606.0,205.0,32.0,60.0
604.0,204.0,32.0,61.0
603.0,203.0,31.0,62.0
601.0,204.0,31.0,61.0
598.0,204.0,32.0,62.0
598.0,202.0,30.0,64.0
596.0,202.0,30.0,65.0
594.0,202.0,30.0,66.0
592.0,202.0,30.0,66.0
591.0,200.0,29.0,68.0
590.0,201.0,29.0,67.0
588.0,200.0,31.0,67.0
588.0,200.0,27.0,65.0
593.0,199.0,19.0,65.0
592.0,198.0,19.0,57.0
588.0,199.0,32.0,55.0
584.0,199.0,43.0,55.0
583.0,198.0,46.0,54.0
581.0,198.0,48.0,57.0
580.0,198.0,48.0,57.0
579.0,198.0,48.0,59.0
578.0,198.0,49.0,60.0
578.0,198.0,49.0,61.0
578.0,198.0,48.0,60.0
577.0,198.0,48.0,62.0
577.0,198.0,47.0,58.0
576.0,198.0,47.0,57.0
577.0,198.0,46.0,62.0
576.0,198.0,47.0,59.0
577.0,198.0,46.0,61.0
577.0,198.0,46.0,64.0
578.0,198.0,45.0,65.0
578.0,198.0,45.0,63.0
579.0,197.0,45.0,64.0
580.0,197.0,45.0,66.0
582.0,197.0,44.0,68.0
582.0,197.0,45.0,67.0
583.0,197.0,45.0,70.0
584.0,196.0,45.0,74.0
584.0,196.0,47.0,71.0
584.0,196.0,51.0,72.0
584.0,196.0,57.0,67.0
583.0,196.0,65.0,59.0
583.0,197.0,69.0,58.0
584.0,197.0,71.0,60.0
587.0,197.0,70.0,58.0
